sensor;moisture;r1;r2;c1;frequency;duty_cycle;measurement_wet;stabilization_time_wet;success_wet;measurement_dry;stabilization_time_dry;success_dry;difference;stabilization_time_avg
PNNP;0;1000;100000000;1,5e-10;200000;2;804;90;1;2131;225;1;1327;157,5
PNNP;0;1000;100000000;1,5e-10;200000;3;991;500;0;2634;405;1;1643;452,5
PNNP;0;1000;100000000;1,5e-10;200000;5;1356;180;1;3093;500;0;1737;340,0
PNNP;0;1000;100000000;1,5e-10;200000;8;1915;270;1;3263;500;0;1348;385,0
PNNP;0;1000;100000000;1,5e-10;200000;13;2470;180;1;3973;500;0;1503;340,0
PNNP;0;1000;100000000;1,5e-10;200000;21;3443;500;0;3618;500;0;175;500,0
PNNP;0;1000;100000000;1,5e-10;200000;34;829;500;0;2091;500;0;1262;500,0
PNNP;0;1000;100000000;1,5e-10;200000;55;3170;500;0;3877;500;0;707;500,0
PNNP;0;1000;100000000;1,5e-10;200000;89;4037;500;0;3971;500;0;-66;500,0
PNNP;0;1000;100000000;1,5e-10;200000;128;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;200000;255;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;400000;1;410;90;1;731;406;1;321;248,0
PNNP;0;1000;100000000;1,5e-10;400000;2;754;45;1;1176;500;0;422;272,5
PNNP;0;1000;100000000;1,5e-10;400000;3;812;360;1;1804;90;1;992;225,0
PNNP;0;1000;100000000;1,5e-10;400000;5;1095;500;0;2504;500;0;1409;500,0
PNNP;0;1000;100000000;1,5e-10;400000;8;1673;500;0;3016;500;0;1343;500,0
PNNP;0;1000;100000000;1,5e-10;400000;13;2302;226;1;3366;500;0;1064;363,0
PNNP;0;1000;100000000;1,5e-10;400000;21;3035;500;0;3596;500;0;561;500,0
PNNP;0;1000;100000000;1,5e-10;400000;34;854;500;0;1237;500;0;383;500,0
PNNP;0;1000;100000000;1,5e-10;400000;55;3122;500;0;3707;500;0;585;500,0
PNNP;0;1000;100000000;1,5e-10;400000;89;4064;500;0;3945;500;0;-119;500,0
PNNP;0;1000;100000000;1,5e-10;400000;128;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;400000;255;4093;45;1;4094;44;1;1;44,5
PNNP;0;1000;100000000;1,5e-10;800000;1;464;90;1;726;180;1;262;135,0
PNNP;0;1000;100000000;1,5e-10;800000;2;895;45;1;1030;270;1;135;157,5
PNNP;0;1000;100000000;1,5e-10;800000;3;804;500;0;924;225;1;120;362,5
PNNP;0;1000;100000000;1,5e-10;800000;5;882;45;1;1645;500;0;763;272,5
PNNP;0;1000;100000000;1,5e-10;800000;8;1288;500;0;2317;500;0;1029;500,0
PNNP;0;1000;100000000;1,5e-10;800000;13;1929;500;0;2962;500;0;1033;500,0
PNNP;0;1000;100000000;1,5e-10;800000;21;2837;500;0;3635;500;0;798;500,0
PNNP;0;1000;100000000;1,5e-10;800000;34;892;500;0;928;500;0;36;500,0
PNNP;0;1000;100000000;1,5e-10;800000;55;2936;500;0;3610;500;0;674;500,0
PNNP;0;1000;100000000;1,5e-10;800000;89;4021;500;0;3967;500;0;-54;500,0
PNNP;0;1000;100000000;1,5e-10;800000;128;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;800000;255;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;1600000;1;488;135;1;796;500;0;308;317,5
PNNP;0;1000;100000000;1,5e-10;1600000;2;1018;500;0;1459;500;0;441;500,0
PNNP;0;1000;100000000;1,5e-10;1600000;3;1645;500;0;2199;500;0;554;500,0
PNNP;0;1000;100000000;1,5e-10;1600000;5;2538;500;0;2992;500;0;454;500,0
PNNP;0;1000;100000000;1,5e-10;1600000;8;4031;500;0;4034;500;0;3;500,0
PNNP;0;1000;100000000;1,5e-10;1600000;13;2554;500;0;2999;500;0;445;500,0
PNNP;0;1000;100000000;1,5e-10;1600000;21;4057;500;0;4034;500;0;-23;500,0
PNNP;0;1000;100000000;1,5e-10;1600000;34;4093;45;1;4095;45;1;2;45,0
PNNP;0;1000;100000000;1,5e-10;1600000;55;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;1600000;89;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;1600000;128;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;1600000;255;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;1;528;500;0;780;500;0;252;500,0
PNNP;0;1000;100000000;1,5e-10;3200000;2;853;500;0;1101;500;0;248;500,0
PNNP;0;1000;100000000;1,5e-10;3200000;3;1393;500;0;1582;500;0;189;500,0
PNNP;0;1000;100000000;1,5e-10;3200000;5;2532;500;0;2665;500;0;133;500,0
PNNP;0;1000;100000000;1,5e-10;3200000;8;4095;45;1;4095;45;1;0;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;13;2503;361;1;2682;500;0;179;430,5
PNNP;0;1000;100000000;1,5e-10;3200000;21;4095;45;1;4095;45;1;0;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;34;4092;45;1;4094;45;1;2;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;55;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;89;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;128;4092;45;1;4094;45;1;2;45,0
PNNP;0;1000;100000000;1,5e-10;3200000;255;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;6400000;1;844;500;0;810;500;0;-34;500,0
PNNP;0;1000;100000000;1,5e-10;6400000;2;1394;500;0;2063;500;0;669;500,0
PNNP;0;1000;100000000;1,5e-10;6400000;3;1221;500;0;1336;500;0;115;500,0
PNNP;0;1000;100000000;1,5e-10;6400000;5;2214;500;0;2263;500;0;49;500,0
PNNP;0;1000;100000000;1,5e-10;6400000;8;4095;44;1;4095;45;1;0;44,5
PNNP;0;1000;100000000;1,5e-10;6400000;13;2250;500;0;2307;500;0;57;500,0
PNNP;0;1000;100000000;1,5e-10;6400000;21;4095;45;1;4095;45;1;0;45,0
PNNP;0;1000;100000000;1,5e-10;6400000;34;4092;45;1;4094;45;1;2;45,0
PNNP;0;1000;100000000;1,5e-10;6400000;55;4092;45;1;4094;45;1;2;45,0
PNNP;0;1000;100000000;1,5e-10;6400000;89;4092;45;1;4094;45;1;2;45,0
PNNP;0;1000;100000000;1,5e-10;6400000;128;4093;45;1;4094;45;1;1;45,0
PNNP;0;1000;100000000;1,5e-10;6400000;255;4093;45;1;4094;45;1;1;45,0
PNDD;0;1000;100000000;1,5e-10;100;1;1255;500;0;2008;500;0;753;500,0
PNDD;0;1000;100000000;1,5e-10;100;2;1484;500;0;2157;500;0;673;500,0
PNDD;0;1000;100000000;1,5e-10;100;3;1536;500;0;2186;500;0;650;500,0
PNDD;0;1000;100000000;1,5e-10;100;5;1592;500;0;2229;500;0;637;500,0
PNDD;0;1000;100000000;1,5e-10;100;8;1628;500;0;2275;500;0;647;500,0
PNDD;0;1000;100000000;1,5e-10;100;13;1665;500;0;2310;500;0;645;500,0
PNDD;0;1000;100000000;1,5e-10;100;21;1705;500;0;2349;500;0;644;500,0
PNDD;0;1000;100000000;1,5e-10;100;34;1767;500;0;2398;500;0;631;500,0
PNDD;0;1000;100000000;1,5e-10;100;55;1840;500;0;2467;500;0;627;500,0
PNDD;0;1000;100000000;1,5e-10;100;89;1976;500;0;2564;500;0;588;500,0
PNDD;0;1000;100000000;1,5e-10;100;128;2126;500;0;2676;500;0;550;500,0
PNDD;0;1000;100000000;1,5e-10;100;255;2540;500;0;2992;500;0;452;500,0
PNDD;0;1000;100000000;1,5e-10;200;1;1253;500;0;2140;500;0;887;500,0
PNDD;0;1000;100000000;1,5e-10;200;2;1863;500;0;2490;500;0;627;500,0
PNDD;0;1000;100000000;1,5e-10;200;3;2052;500;0;2597;500;0;545;500,0
PNDD;0;1000;100000000;1,5e-10;200;5;2139;500;0;2654;500;0;515;500,0
PNDD;0;1000;100000000;1,5e-10;200;8;2207;500;0;2698;500;0;491;500,0
PNDD;0;1000;100000000;1,5e-10;200;13;2251;500;0;2736;500;0;485;500,0
PNDD;0;1000;100000000;1,5e-10;200;21;2298;500;0;2783;500;0;485;500,0
PNDD;0;1000;100000000;1,5e-10;200;34;2357;500;0;2826;500;0;469;500,0
PNDD;0;1000;100000000;1,5e-10;200;55;2414;500;0;2876;500;0;462;500,0
PNDD;0;1000;100000000;1,5e-10;200;89;2512;500;0;2946;500;0;434;500,0
PNDD;0;1000;100000000;1,5e-10;200;128;2607;500;0;3025;500;0;418;500,0
PNDD;0;1000;100000000;1,5e-10;200;255;3007;500;0;3332;500;0;325;500,0
PNDD;0;1000;100000000;1,5e-10;400;1;1155;500;0;2228;500;0;1073;500,0
PNDD;0;1000;100000000;1,5e-10;400;2;1671;500;0;2638;500;0;967;500,0
PNDD;0;1000;100000000;1,5e-10;400;3;2088;500;0;2828;500;0;740;500,0
PNDD;0;1000;100000000;1,5e-10;400;5;2418;500;0;2939;500;0;521;500,0
PNDD;0;1000;100000000;1,5e-10;400;8;2647;500;0;2993;500;0;346;500,0
PNDD;0;1000;100000000;1,5e-10;400;13;2680;500;0;3037;500;0;357;500,0
PNDD;0;1000;100000000;1,5e-10;400;21;2738;500;0;3076;500;0;338;500,0
PNDD;0;1000;100000000;1,5e-10;400;34;2784;500;0;3117;231;1;333;365,5
PNDD;0;1000;100000000;1,5e-10;400;55;2852;500;0;3169;500;0;317;500,0
PNDD;0;1000;100000000;1,5e-10;400;89;2917;500;0;3226;500;0;309;500,0
PNDD;0;1000;100000000;1,5e-10;400;128;3000;500;0;3288;500;0;288;500,0
PNDD;0;1000;100000000;1,5e-10;400;255;3301;500;0;3507;500;0;206;500,0
PNDD;0;1000;100000000;1,5e-10;800;1;985;500;0;2128;500;0;1143;500,0
PNDD;0;1000;100000000;1,5e-10;800;2;1452;154;1;2655;500;0;1203;327,0
PNDD;0;1000;100000000;1,5e-10;800;3;1787;500;0;2826;500;0;1039;500,0
PNDD;0;1000;100000000;1,5e-10;800;5;2333;500;0;3042;500;0;709;500,0
PNDD;0;1000;100000000;1,5e-10;800;8;2563;500;0;3097;500;0;534;500,0
PNDD;0;1000;100000000;1,5e-10;800;13;2835;500;0;3184;500;0;349;500,0
PNDD;0;1000;100000000;1,5e-10;800;21;2946;500;0;3233;500;0;287;500,0
PNDD;0;1000;100000000;1,5e-10;800;34;3021;500;0;3273;500;0;252;500,0
PNDD;0;1000;100000000;1,5e-10;800;55;3087;500;0;3321;500;0;234;500,0
PNDD;0;1000;100000000;1,5e-10;800;89;3151;500;0;3372;500;0;221;500,0
PNDD;0;1000;100000000;1,5e-10;800;128;3198;500;0;3416;500;0;218;500,0
PNDD;0;1000;100000000;1,5e-10;800;255;3433;500;0;3613;500;0;180;500,0
PNDD;0;1000;100000000;1,5e-10;1600;1;1334;500;0;2554;500;0;1220;500,0
PNDD;0;1000;100000000;1,5e-10;1600;2;1737;77;1;2935;500;0;1198;288,5
PNDD;0;1000;100000000;1,5e-10;1600;3;2060;384;1;3049;423;1;989;403,5
PNDD;0;1000;100000000;1,5e-10;1600;5;2573;77;1;3208;269;1;635;173,0
PNDD;0;1000;100000000;1,5e-10;1600;8;2786;77;1;3241;77;1;455;77,0
PNDD;0;1000;100000000;1,5e-10;1600;13;3043;308;1;3321;77;1;278;192,5
PNDD;0;1000;100000000;1,5e-10;1600;21;3154;538;1;3361;269;1;207;403,5
PNDD;0;1000;100000000;1,5e-10;1600;34;3229;346;1;3402;115;1;173;230,5
PNDD;0;1000;100000000;1,5e-10;1600;55;3307;500;0;3460;500;0;153;500,0
PNDD;0;1000;100000000;1,5e-10;1600;89;3398;500;0;3545;500;0;147;500,0
PNDD;0;1000;100000000;1,5e-10;1600;128;3529;500;0;3614;500;0;85;500,0
PNDD;0;1000;100000000;1,5e-10;1600;255;3794;500;0;3853;500;0;59;500,0
PNDD;0;1000;100000000;1,5e-10;3200;1;1243;77;1;2449;500;0;1206;288,5
PNDD;0;1000;100000000;1,5e-10;3200;2;1598;115;1;2923;500;0;1325;307,5
PNDD;0;1000;100000000;1,5e-10;3200;3;1895;269;1;3054;423;1;1159;346,0
PNDD;0;1000;100000000;1,5e-10;3200;5;2250;77;1;3186;77;1;936;77,0
PNDD;0;1000;100000000;1,5e-10;3200;8;2580;230;1;3261;77;1;681;153,5
PNDD;0;1000;100000000;1,5e-10;3200;13;2872;154;1;3321;77;1;449;115,5
PNDD;0;1000;100000000;1,5e-10;3200;21;3083;500;0;3370;154;1;287;327,0
PNDD;0;1000;100000000;1,5e-10;3200;34;3227;500;0;3414;307;1;187;403,5
PNDD;0;1000;100000000;1,5e-10;3200;55;3327;500;0;3468;500;0;141;500,0
PNDD;0;1000;100000000;1,5e-10;3200;89;3419;500;0;3538;500;0;119;500,0
PNDD;0;1000;100000000;1,5e-10;3200;128;3529;500;0;3621;500;0;92;500,0
PNDD;0;1000;100000000;1,5e-10;3200;255;3823;500;0;3849;500;0;26;500,0
PNDD;0;1000;100000000;1,5e-10;6400;1;980;230;1;2001;500;0;1021;365,0
PNDD;0;1000;100000000;1,5e-10;6400;2;1337;77;1;2720;154;1;1383;115,5
PNDD;0;1000;100000000;1,5e-10;6400;3;1619;77;1;2929;461;1;1310;269,0
PNDD;0;1000;100000000;1,5e-10;6400;5;1909;230;1;3121;77;1;1212;153,5
PNDD;0;1000;100000000;1,5e-10;6400;8;2228;77;1;3218;115;1;990;96,0
PNDD;0;1000;100000000;1,5e-10;6400;13;2559;153;1;3300;77;1;741;115,0
PNDD;0;1000;100000000;1,5e-10;6400;21;2852;115;1;3353;230;1;501;172,5
PNDD;0;1000;100000000;1,5e-10;6400;34;3090;500;0;3389;77;1;299;288,5
PNDD;0;1000;100000000;1,5e-10;6400;55;3250;499;1;3443;500;0;193;499,5
PNDD;0;1000;100000000;1,5e-10;6400;89;3378;500;0;3506;500;0;128;500,0
PNDD;0;1000;100000000;1,5e-10;6400;128;3460;500;0;3574;500;0;114;500,0
PNDD;0;1000;100000000;1,5e-10;6400;255;3741;500;0;3811;500;0;70;500,0
PNDD;0;1000;100000000;1,5e-10;12800;1;1492;77;1;2915;500;0;1423;288,5
PNDD;0;1000;100000000;1,5e-10;12800;2;1866;77;1;3132;500;0;1266;288,5
PNDD;0;1000;100000000;1,5e-10;12800;3;2145;77;1;3209;77;1;1064;77,0
PNDD;0;1000;100000000;1,5e-10;12800;5;2648;115;1;3300;154;1;652;134,5
PNDD;0;1000;100000000;1,5e-10;12800;8;2777;499;1;3357;230;1;580;364,5
PNDD;0;1000;100000000;1,5e-10;12800;13;3012;499;1;3399;77;1;387;288,0
PNDD;0;1000;100000000;1,5e-10;12800;21;3219;500;0;3449;498;1;230;499,0
PNDD;0;1000;100000000;1,5e-10;12800;34;3551;500;0;3531;500;0;-20;500,0
PNDD;0;1000;100000000;1,5e-10;12800;55;3653;500;0;3659;500;0;6;500,0
PNDD;0;1000;100000000;1,5e-10;12800;89;3860;500;0;3841;500;0;-19;500,0
PNDD;0;1000;100000000;1,5e-10;12800;128;4094;38;1;4088;77;1;-6;57,5
PNDD;0;1000;100000000;1,5e-10;12800;255;4095;76;1;4095;38;1;0;57,0
PNDD;0;1000;100000000;1,5e-10;25600;1;1153;77;1;2515;345;1;1362;211,0
PNDD;0;1000;100000000;1,5e-10;25600;2;1580;77;1;2931;116;1;1351;96,5
PNDD;0;1000;100000000;1,5e-10;25600;3;1831;77;1;3078;77;1;1247;77,0
PNDD;0;1000;100000000;1,5e-10;25600;5;2096;77;1;3222;39;1;1126;58,0
PNDD;0;1000;100000000;1,5e-10;25600;8;2391;77;1;3294;38;1;903;57,5
PNDD;0;1000;100000000;1,5e-10;25600;13;2885;193;1;3364;423;1;479;308,0
PNDD;0;1000;100000000;1,5e-10;25600;21;2991;500;0;3424;500;0;433;500,0
PNDD;0;1000;100000000;1,5e-10;25600;34;3336;500;0;3501;500;0;165;500,0
PNDD;0;1000;100000000;1,5e-10;25600;55;3394;500;0;3586;500;0;192;500,0
PNDD;0;1000;100000000;1,5e-10;25600;89;3820;500;0;3757;500;0;-63;500,0
PNDD;0;1000;100000000;1,5e-10;25600;128;4069;39;1;4062;39;1;-7;39,0
PNDD;0;1000;100000000;1,5e-10;25600;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;51200;1;774;77;1;1844;500;0;1070;288,5
PNDD;0;1000;100000000;1,5e-10;51200;2;1307;77;1;2639;77;1;1332;77,0
PNDD;0;1000;100000000;1,5e-10;51200;3;1570;77;1;2849;77;1;1279;77,0
PNDD;0;1000;100000000;1,5e-10;51200;5;1774;77;1;3072;77;1;1298;77,0
PNDD;0;1000;100000000;1,5e-10;51200;8;2038;77;1;3204;38;1;1166;57,5
PNDD;0;1000;100000000;1,5e-10;51200;13;2310;77;1;3309;500;0;999;288,5
PNDD;0;1000;100000000;1,5e-10;51200;21;2695;385;1;3381;500;0;686;442,5
PNDD;0;1000;100000000;1,5e-10;51200;34;2958;500;0;3478;500;0;520;500,0
PNDD;0;1000;100000000;1,5e-10;51200;55;3360;500;0;3583;500;0;223;500,0
PNDD;0;1000;100000000;1,5e-10;51200;89;3755;500;0;3738;500;0;-17;500,0
PNDD;0;1000;100000000;1,5e-10;51200;128;4070;115;1;4046;307;1;-24;211,0
PNDD;0;1000;100000000;1,5e-10;51200;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;100000;1;1343;77;1;2825;77;1;1482;77,0
PNDD;0;1000;100000000;1,5e-10;100000;2;1720;77;1;3024;154;1;1304;115,5
PNDD;0;1000;100000000;1,5e-10;100000;3;1969;500;0;3165;500;0;1196;500,0
PNDD;0;1000;100000000;1,5e-10;100000;5;2217;500;0;3305;500;0;1088;500,0
PNDD;0;1000;100000000;1,5e-10;100000;8;2590;500;0;3423;500;0;833;500,0
PNDD;0;1000;100000000;1,5e-10;100000;13;2875;346;1;3550;500;0;675;423,0
PNDD;0;1000;100000000;1,5e-10;100000;21;3485;500;0;3748;500;0;263;500,0
PNDD;0;1000;100000000;1,5e-10;100000;34;1949;500;0;3065;500;0;1116;500,0
PNDD;0;1000;100000000;1,5e-10;100000;55;3614;500;0;3768;500;0;154;500,0
PNDD;0;1000;100000000;1,5e-10;100000;89;4084;114;1;4068;500;0;-16;307,0
PNDD;0;1000;100000000;1,5e-10;100000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;100000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;200000;1;924;77;1;1992;345;1;1068;211,0
PNDD;0;1000;100000000;1,5e-10;200000;2;1465;500;0;2747;500;0;1282;500,0
PNDD;0;1000;100000000;1,5e-10;200000;3;1828;500;0;2936;500;0;1108;500,0
PNDD;0;1000;100000000;1,5e-10;200000;5;2195;500;0;3202;500;0;1007;500,0
PNDD;0;1000;100000000;1,5e-10;200000;8;2295;500;0;3405;500;0;1110;500,0
PNDD;0;1000;100000000;1,5e-10;200000;13;2916;500;0;3601;500;0;685;500,0
PNDD;0;1000;100000000;1,5e-10;200000;21;3124;500;0;3726;500;0;602;500,0
PNDD;0;1000;100000000;1,5e-10;200000;34;1498;500;0;2771;500;0;1273;500,0
PNDD;0;1000;100000000;1,5e-10;200000;55;3291;500;0;3766;500;0;475;500,0
PNDD;0;1000;100000000;1,5e-10;200000;89;4086;500;0;4043;500;0;-43;500,0
PNDD;0;1000;100000000;1,5e-10;200000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;200000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;400000;1;497;77;1;1105;345;1;608;211,0
PNDD;0;1000;100000000;1,5e-10;400000;2;1085;153;1;2073;500;0;988;326,5
PNDD;0;1000;100000000;1,5e-10;400000;3;1460;500;0;2625;500;0;1165;500,0
PNDD;0;1000;100000000;1,5e-10;400000;5;1780;500;0;2917;500;0;1137;500,0
PNDD;0;1000;100000000;1,5e-10;400000;8;2093;500;0;3176;500;0;1083;500,0
PNDD;0;1000;100000000;1,5e-10;400000;13;2602;500;0;3413;500;0;811;500,0
PNDD;0;1000;100000000;1,5e-10;400000;21;3089;500;0;3631;500;0;542;500,0
PNDD;0;1000;100000000;1,5e-10;400000;34;1124;500;0;2046;500;0;922;500,0
PNDD;0;1000;100000000;1,5e-10;400000;55;3206;500;0;3653;500;0;447;500,0
PNDD;0;1000;100000000;1,5e-10;400000;89;4037;460;1;3986;500;0;-51;480,0
PNDD;0;1000;100000000;1,5e-10;400000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;400000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;800000;1;361;77;1;510;269;1;149;173,0
PNDD;0;1000;100000000;1,5e-10;800000;2;651;192;1;1157;77;1;506;134,5
PNDD;0;1000;100000000;1,5e-10;800000;3;1014;500;0;1717;500;0;703;500,0
PNDD;0;1000;100000000;1,5e-10;800000;5;1496;500;0;2528;500;0;1032;500,0
PNDD;0;1000;100000000;1,5e-10;800000;8;1949;154;1;2844;500;0;895;327,0
PNDD;0;1000;100000000;1,5e-10;800000;13;2391;500;0;3173;500;0;782;500,0
PNDD;0;1000;100000000;1,5e-10;800000;21;2904;500;0;3455;500;0;551;500,0
PNDD;0;1000;100000000;1,5e-10;800000;34;561;500;0;1132;384;1;571;442,0
PNDD;0;1000;100000000;1,5e-10;800000;55;3071;500;0;3478;500;0;407;500,0
PNDD;0;1000;100000000;1,5e-10;800000;89;4034;500;0;3926;500;0;-108;500,0
PNDD;0;1000;100000000;1,5e-10;800000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;800000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;1600000;1;775;500;0;1228;500;0;453;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;2;1535;500;0;1946;500;0;411;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;3;2067;500;0;2747;500;0;680;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;5;2776;500;0;3507;500;0;731;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;8;3917;500;0;3877;500;0;-40;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;13;2857;500;0;3469;500;0;612;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;21;3913;500;0;3880;500;0;-33;500,0
PNDD;0;1000;100000000;1,5e-10;1600000;34;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;1600000;55;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;1600000;89;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;1600000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;1600000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;3200000;1;471;500;0;638;500;0;167;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;2;1173;500;0;1433;500;0;260;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;3;1809;500;0;2099;500;0;290;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;5;2692;500;0;2894;500;0;202;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;8;3870;500;0;3913;500;0;43;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;13;2758;500;0;3081;500;0;323;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;21;3849;500;0;3709;500;0;-140;500,0
PNDD;0;1000;100000000;1,5e-10;3200000;34;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;3200000;55;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;3200000;89;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;3200000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;3200000;255;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;6400000;1;515;500;0;619;500;0;104;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;2;1374;500;0;1277;500;0;-97;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;3;1516;500;0;1674;500;0;158;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;5;2440;500;0;2569;500;0;129;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;8;3645;500;0;3791;500;0;146;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;13;2426;500;0;2575;500;0;149;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;21;3846;500;0;3774;500;0;-72;500,0
PNDD;0;1000;100000000;1,5e-10;6400000;34;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;6400000;55;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;6400000;89;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;6400000;128;4095;38;1;4095;38;1;0;38,0
PNDD;0;1000;100000000;1,5e-10;6400000;255;4095;38;1;4095;38;1;0;38,0
PDDN;0;1000;100000000;1,5e-10;100;1;1419;500;0;2138;500;0;719;500,0
PDDN;0;1000;100000000;1,5e-10;100;2;1691;500;0;2312;500;0;621;500,0
PDDN;0;1000;100000000;1,5e-10;100;3;1752;500;0;2359;500;0;607;500,0
PDDN;0;1000;100000000;1,5e-10;100;5;1803;500;0;2414;500;0;611;500,0
PDDN;0;1000;100000000;1,5e-10;100;8;1860;500;0;2451;500;0;591;500,0
PDDN;0;1000;100000000;1,5e-10;100;13;1902;500;0;2490;500;0;588;500,0
PDDN;0;1000;100000000;1,5e-10;100;21;1954;500;0;2530;500;0;576;500,0
PDDN;0;1000;100000000;1,5e-10;100;34;2004;500;0;2575;500;0;571;500,0
PDDN;0;1000;100000000;1,5e-10;100;55;2089;500;0;2638;500;0;549;500,0
PDDN;0;1000;100000000;1,5e-10;100;89;2208;500;0;2722;500;0;514;500,0
PDDN;0;1000;100000000;1,5e-10;100;128;2357;500;0;2811;500;0;454;500,0
PDDN;0;1000;100000000;1,5e-10;100;255;2697;500;0;3055;500;0;358;500,0
PDDN;0;1000;100000000;1,5e-10;200;1;1430;500;0;2280;500;0;850;500,0
PDDN;0;1000;100000000;1,5e-10;200;2;2017;500;0;2618;500;0;601;500,0
PDDN;0;1000;100000000;1,5e-10;200;3;2247;500;0;2712;500;0;465;500,0
PDDN;0;1000;100000000;1,5e-10;200;5;2391;500;0;2781;500;0;390;500,0
PDDN;0;1000;100000000;1,5e-10;200;8;2457;500;0;2833;500;0;376;500,0
PDDN;0;1000;100000000;1,5e-10;200;13;2521;500;0;2877;500;0;356;500,0
PDDN;0;1000;100000000;1,5e-10;200;21;2581;500;0;2920;500;0;339;500,0
PDDN;0;1000;100000000;1,5e-10;200;34;2622;500;0;2964;500;0;342;500,0
PDDN;0;1000;100000000;1,5e-10;200;55;2683;500;0;3012;500;0;329;500,0
PDDN;0;1000;100000000;1,5e-10;200;89;2765;500;0;3075;500;0;310;500,0
PDDN;0;1000;100000000;1,5e-10;200;128;2854;500;0;3148;500;0;294;500,0
PDDN;0;1000;100000000;1,5e-10;200;255;3130;500;0;3341;500;0;211;500,0
PDDN;0;1000;100000000;1,5e-10;400;1;1396;500;0;2423;500;0;1027;500,0
PDDN;0;1000;100000000;1,5e-10;400;2;1939;500;0;2728;500;0;789;500,0
